Date,Home_Team,Home_Win,TMAX,TMIN,PRCP
2018-06-12,TBR,1,32.2,25.6,0.0
2018-06-12,BAL,0,26.1,15.0,0.0
2018-06-12,ATL,1,28.9,20.6,0.0
2018-06-12,SEA,1,20.0,9.4,0.0
2018-06-12,KCR,0,35.0,18.9,64.0
2018-06-12,LAD,1,28.9,17.2,0.0
2018-06-12,CHW,1,27.2,18.3,0.0
2018-06-12,ARI,1,42.8,26.1,0.0
2018-06-12,NYY,1,23.9,13.9,0.0
2018-06-12,MIA,1,30.6,23.9,33.0
2018-06-12,DET,0,25.6,15.6,3.0
2018-06-12,PHI,1,24.4,11.7,0.0
2018-06-12,MIL,1,23.9,15.0,0.0
2018-06-12,STL,0,32.8,24.4,0.0
2018-06-12,OAK,0,23.9,12.2,0.0
2018-06-13,TBR,1,32.8,24.4,0.0
2018-06-13,BAL,0,30.6,20.6,0.0
2018-06-13,ATL,1,31.1,22.2,290.0
2018-06-13,SEA,1,20.0,10.6,201.0
2018-06-13,KCR,0,30.6,19.4,0.0
2018-06-13,LAD,1,26.7,16.1,0.0
2018-06-13,CHW,1,28.3,18.3,0.0
2018-06-13,ARI,0,42.8,30.6,0.0
2018-06-13,NYY,0,25.6,17.2,10.0
2018-06-13,MIA,1,31.1,25.0,0.0
2018-06-13,DET,1,30.0,20.0,0.0
2018-06-13,PHI,0,27.2,18.3,0.0
2018-06-13,MIL,1,27.8,19.4,0.0
2018-06-13,STL,0,32.2,21.7,0.0
2018-06-13,OAK,0,22.8,11.1,0.0
2018-06-14,ATL,1,31.1,21.7,0.0
2018-06-14,SEA,0,19.4,11.7,3.0
2018-06-14,CHW,0,27.2,16.7,0.0
2018-06-14,NYY,1,28.9,19.4,0.0
2018-06-14,MIA,0,31.1,22.8,363.0
2018-06-14,DET,1,29.4,15.6,0.0
2018-06-14,PHI,1,30.0,21.1,0.0
2018-06-14,ARI,1,42.8,32.2,0.0
2018-06-14,OAK,0,21.1,12.2,0.0
2018-06-15,TOR,1,26.5,11.5,0.0
2018-06-15,BAL,0,28.9,20.6,0.0
2018-06-15,ATL,0,32.8,22.2,97.0
2018-06-15,SEA,1,22.2,10.0,0.0
2018-06-15,OAK,0,17.8,13.3,0.0
2018-06-15,PIT,1,26.1,13.9,0.0
2018-06-15,LAD,1,27.8,17.2,0.0
2018-06-15,CLE,0,23.3,17.2,0.0
2018-06-15,TEX,0,35.6,24.4,0.0
2018-06-15,NYY,1,24.4,17.2,0.0
2018-06-15,STL,0,35.6,21.7,0.0
2018-06-15,MIL,1,23.9,13.9,130.0
2018-06-15,CHW,0,31.7,18.3,0.0
2018-06-15,KCR,0,35.6,22.2,0.0
2018-06-15,ARI,1,35.0,27.8,0.0
2018-06-16,TOR,1,29.5,13.5,0.0
2018-06-16,BAL,0,31.7,20.0,0.0
2018-06-16,ATL,1,32.8,22.8,0.0
2018-06-16,SEA,1,25.0,10.6,0.0
2018-06-16,OAK,1,20.6,13.3,0.0
2018-06-16,PIT,1,27.8,12.8,0.0
2018-06-16,LAD,1,23.9,17.8,0.0
2018-06-16,CLE,0,30.0,20.0,0.0
2018-06-16,TEX,1,35.0,24.4,0.0
2018-06-16,NYY,1,29.4,17.8,0.0
2018-06-16,STL,0,35.6,25.0,0.0
2018-06-16,MIL,0,28.9,17.8,30.0
2018-06-16,CHW,0,33.9,21.1,160.0
2018-06-16,KCR,0,35.0,22.8,0.0
2018-06-16,ARI,0,27.8,23.3,0.0
2018-06-17,TOR,1,33.0,17.5,0.0
2018-06-17,BAL,1,32.8,23.3,0.0
2018-06-17,ATL,1,31.7,21.7,0.0
2018-06-17,SEA,0,27.8,13.3,0.0
2018-06-17,OAK,1,21.1,13.3,0.0
2018-06-17,PIT,0,31.1,20.0,0.0
2018-06-17,LAD,0,21.1,16.1,0.0
2018-06-17,CLE,1,32.2,20.6,0.0
2018-06-17,TEX,1,34.4,24.4,0.0
2018-06-17,NYY,0,32.8,18.9,0.0
2018-06-17,STL,1,35.6,26.7,0.0
2018-06-17,MIL,0,33.9,24.4,0.0
2018-06-17,CHW,0,35.0,25.6,0.0
2018-06-17,KCR,0,35.0,23.9,0.0
2018-06-17,ARI,0,37.8,23.3,0.0
2018-06-18,LAA,0,25.6,9.4,0.0
2018-06-18,CLE,1,32.8,23.3,20.0
2018-06-18,KCR,0,35.0,23.3,0.0
2018-06-18,PIT,1,32.2,21.7,0.0
2018-06-18,WSN,0,33.3,23.3,0.0
2018-06-18,SFG,0,17.2,12.2,0.0
2018-06-18,COL,0,22.8,12.8,109.0
2018-06-18,PHI,1,33.9,20.6,0.0
2018-06-18,HOU,1,29.4,23.9,104.0
2018-06-19,TOR,0,23.5,16.5,0.0
2018-06-19,WSN,1,35.0,25.0,284.0
2018-06-19,NYY,1,31.1,23.9,18.0
2018-06-19,LAA,1,26.7,10.0,0.0
2018-06-19,CIN,1,33.9,21.7,3.0
2018-06-19,CHC,0,28.9,18.9,25.0
2018-06-19,CHC,1,28.9,18.9,25.0
2018-06-19,CLE,1,25.0,20.6,74.0
2018-06-19,KCR,0,35.0,22.8,0.0
2018-06-19,PIT,0,27.8,21.1,13.0
2018-06-19,SFG,1,15.6,11.7,0.0
2018-06-19,MIN,1,26.1,18.9,76.0
2018-06-19,COL,1,25.6,13.3,79.0
2018-06-19,PHI,0,31.1,23.3,0.0
2018-06-19,SDP,0,22.2,17.8,0.0
2018-06-19,HOU,0,30.0,23.3,69.0
2018-06-20,TOR,1,24.0,15.0,2.0
2018-06-20,WSN,0,30.0,22.8,33.0
2018-06-20,NYY,1,28.3,20.6,23.0
2018-06-20,CIN,1,32.2,20.6,0.0
2018-06-20,CHC,1,26.1,18.9,0.0
2018-06-20,CLE,1,21.7,17.2,84.0
2018-06-20,KCR,0,33.9,22.2,76.0
2018-06-20,SFG,1,15.0,11.1,0.0
2018-06-20,MIN,1,22.2,18.3,36.0
2018-06-20,COL,1,25.6,10.0,13.0
2018-06-20,PHI,1,30.0,20.6,74.0
2018-06-20,SDP,0,21.7,17.8,0.0
2018-06-20,HOU,1,30.6,23.9,180.0
2018-06-21,LAA,1,29.4,11.1,0.0
2018-06-21,WSN,1,30.0,22.2,0.0
2018-06-21,NYY,1,28.3,18.3,150.0
2018-06-21,CIN,1,25.6,21.7,165.0
2018-06-21,PIT,0,24.4,18.3,0.0
2018-06-21,MIN,0,26.7,20.0,0.0
2018-06-21,COL,1,25.6,11.1,0.0
2018-06-21,SFG,1,20.6,10.6,0.0
2018-06-21,MIL,1,20.0,14.4,20.0
2018-06-22,LAA,1,30.0,10.0,0.0
2018-06-22,ATL,0,32.8,22.2,119.0
2018-06-22,BOS,1,21.1,15.6,0.0
2018-06-22,CIN,1,27.8,19.4,165.0
2018-06-22,NYM,0,23.9,17.8,25.0
2018-06-22,CLE,1,23.9,18.3,30.0
2018-06-22,MIN,0,26.1,17.8,0.0
2018-06-22,PIT,0,23.3,16.7,168.0
2018-06-22,TBR,1,32.8,25.6,91.0
2018-06-22,COL,1,28.9,13.3,0.0
2018-06-22,WSN,0,25.0,19.4,145.0
2018-06-22,SFG,0,21.7,11.7,0.0
2018-06-22,MIL,1,18.3,14.4,8.0
2018-06-22,CHW,0,18.3,16.1,262.0
2018-06-22,CHW,1,18.3,16.1,262.0
2018-06-22,HOU,0,35.0,23.9,0.0
2018-06-23,LAA,0,27.8,8.3,0.0
2018-06-23,ATL,0,28.3,22.2,46.0
2018-06-23,BOS,0,18.3,15.6,0.0
2018-06-23,CIN,1,26.7,18.9,23.0
2018-06-23,NYM,0,19.4,16.7,0.0
2018-06-23,CLE,1,23.9,18.9,48.0
2018-06-23,MIN,0,28.3,17.8,0.0
2018-06-23,PIT,0,26.1,17.2,91.0
2018-06-23,TBR,1,33.3,27.8,0.0
2018-06-23,COL,0,30.6,11.1,0.0
2018-06-23,WSN,0,27.2,19.4,15.0
2018-06-23,SFG,1,26.7,12.8,0.0
2018-06-23,MIL,0,23.9,12.8,0.0
2018-06-23,CHW,0,27.2,16.7,0.0
2018-06-23,HOU,1,33.9,23.9,0.0
2018-06-24,LAA,0,27.8,10.0,0.0
2018-06-24,ATL,1,33.3,23.3,0.0
2018-06-24,BOS,1,25.0,15.0,66.0
2018-06-24,CIN,1,29.4,17.8,0.0
2018-06-24,NYM,0,31.1,18.3,3.0
2018-06-24,CLE,1,23.3,18.9,0.0
2018-06-24,MIN,1,28.9,18.9,0.0
2018-06-24,PIT,0,26.1,17.8,15.0
2018-06-24,TBR,1,35.0,23.9,241.0
2018-06-24,COL,0,31.1,12.8,0.0
2018-06-24,WSN,1,32.8,21.7,28.0
2018-06-24,SFG,1,22.8,12.8,0.0
2018-06-24,MIL,0,22.2,15.0,0.0
2018-06-24,CHW,1,27.8,18.3,0.0
2018-06-24,HOU,1,33.3,25.6,0.0
2018-06-25,HOU,0,33.3,26.1,43.0
2018-06-25,BAL,0,29.4,22.2,0.0
2018-06-25,ATL,1,32.8,21.7,180.0
2018-06-25,KCR,1,29.4,20.0,25.0
2018-06-25,LAD,1,26.1,17.8,0.0
2018-06-25,STL,1,28.9,20.0,0.0
2018-06-25,TEX,1,36.1,26.1,3.0
2018-06-25,NYM,0,27.8,20.0,0.0
2018-06-25,PHI,0,27.8,19.4,0.0
2018-06-25,MIA,1,32.2,25.6,0.0
2018-06-25,TBR,1,33.9,23.9,64.0
2018-06-25,DET,0,23.3,12.8,0.0
2018-06-26,HOU,1,33.9,25.0,0.0
2018-06-26,BAL,0,30.0,19.4,0.0
2018-06-26,ATL,0,33.3,20.6,0.0
2018-06-26,BOS,1,26.1,15.6,0.0
2018-06-26,LAD,0,25.6,17.8,0.0
2018-06-26,STL,1,27.8,20.6,208.0
2018-06-26,TEX,0,33.9,23.3,0.0
2018-06-26,NYM,1,25.0,17.8,0.0
2018-06-26,PHI,0,27.2,16.1,0.0
2018-06-26,MIA,0,32.2,25.6,8.0
2018-06-26,CHW,1,29.4,19.4,244.0
2018-06-26,TBR,1,32.8,25.0,0.0
2018-06-26,SFG,1,17.8,11.7,0.0
2018-06-26,MIL,1,22.2,16.7,345.0
2018-06-26,DET,0,25.6,11.7,3.0
2018-06-27,HOU,1,35.0,25.0,18.0
2018-06-27,BAL,0,26.7,22.2,5.0
2018-06-27,ATL,0,32.2,21.7,46.0
2018-06-27,BOS,1,26.7,17.2,23.0
2018-06-27,LAD,1,26.7,17.2,0.0
2018-06-27,STL,0,32.8,20.6,0.0
2018-06-27,TEX,1,36.1,25.6,0.0
2018-06-27,NYM,0,23.9,20.0,18.0
2018-06-27,PHI,1,23.3,17.2,0.0
2018-06-27,MIA,0,31.7,23.9,69.0
2018-06-27,CHW,1,26.7,20.6,10.0
2018-06-27,SFG,1,14.4,12.2,0.0
2018-06-27,MIL,0,23.3,17.2,0.0
2018-06-27,DET,0,26.1,20.0,264.0
2018-06-28,BAL,0,32.8,24.4,0.0
2018-06-28,BOS,1,24.4,18.3,295.0
2018-06-28,CIN,0,31.1,18.3,0.0
2018-06-28,LAD,0,26.1,17.2,0.0
2018-06-28,MIA,0,33.3,23.9,36.0
2018-06-28,CHW,0,30.6,18.9,0.0
2018-06-28,PHI,1,31.1,22.2,64.0
2018-06-28,SFG,0,18.9,12.2,0.0
2018-06-28,DET,0,29.4,19.4,0.0
2018-06-28,TBR,0,33.3,25.0,165.0
2018-06-29,TOR,1,32.5,18.0,0.0
2018-06-29,BAL,0,35.0,24.4,0.0
2018-06-29,STL,0,35.0,22.8,0.0
2018-06-29,SEA,1,20.6,13.9,3.0
2018-06-29,CIN,0,32.2,18.9,0.0
2018-06-29,LAD,0,26.1,18.9,0.0
2018-06-29,OAK,1,23.3,12.8,0.0
2018-06-29,TEX,1,37.2,25.0,0.0
2018-06-29,SDP,0,19.4,17.2,0.0
2018-06-29,NYY,1,31.7,21.1,0.0
2018-06-29,MIA,1,32.2,23.9,0.0
2018-06-29,CHC,1,35.0,23.3,0.0
2018-06-29,PHI,0,32.8,22.8,0.0
2018-06-29,ARI,0,40.6,27.8,0.0
2018-06-29,TBR,1,30.0,26.1,0.0
2018-06-30,TOR,1,33.5,21.0,0.0
2018-06-30,BAL,0,36.1,25.6,0.0
2018-06-30,STL,0,35.6,26.1,0.0
2018-06-30,SEA,1,18.3,14.4,5.0
2018-06-30,CIN,1,33.3,20.0,0.0
2018-06-30,LAD,0,26.7,18.9,0.0
2018-06-30,OAK,1,26.7,12.2,0.0
2018-06-30,TEX,1,36.1,25.0,0.0
2018-06-30,SDP,1,20.6,17.2,0.0
2018-06-30,NYY,0,33.9,22.2,0.0
2018-06-30,MIA,1,30.6,23.9,163.0
2018-06-30,CHC,1,35.0,26.1,0.0
2018-06-30,PHI,1,35.0,21.7,0.0
2018-06-30,ARI,0,40.0,26.1,0.0
2018-06-30,TBR,1,29.4,23.9,30.0
2018-07-01,TOR,0,33.5,22.5,0.0
2018-07-01,BAL,1,35.0,26.1,0.0
2018-07-01,STL,0,35.0,24.4,150.0
2018-07-01,SEA,1,19.4,13.3,5.0
2018-07-01,CIN,1,33.3,21.1,25.0
2018-07-01,LAD,1,25.6,18.3,0.0
2018-07-01,OAK,0,19.4,12.8,0.0
2018-07-01,TEX,0,37.2,25.0,0.0
2018-07-01,SDP,0,22.2,17.2,0.0
2018-07-01,NYY,1,35.6,26.1,0.0
2018-07-01,MIA,0,32.2,23.9,15.0
2018-07-01,CHC,1,34.4,24.4,3.0
2018-07-01,PHI,1,35.0,24.4,0.0
2018-07-01,ARI,0,40.0,25.0,0.0
2018-07-01,TBR,1,32.2,25.6,0.0
2018-07-02,TOR,0,33.5,24.0,34.0
2018-07-02,NYY,0,35.0,26.1,0.0
2018-07-02,CIN,1,31.1,21.7,5.0
2018-07-02,LAD,1,25.6,17.8,0.0
2018-07-02,KCR,0,30.0,18.9,74.0
2018-07-02,MIA,1,32.8,25.6,0.0
2018-07-02,MIL,1,27.2,18.3,0.0
2018-07-02,WSN,0,35.0,25.6,0.0
2018-07-02,COL,1,31.7,12.8,0.0
2018-07-02,ARI,0,42.2,26.1,0.0
2018-07-03,TOR,1,28.5,18.0,0.0
2018-07-03,PHI,1,36.7,23.9,3.0
2018-07-03,NYY,1,33.3,25.0,3.0
2018-07-03,SEA,1,23.9,10.0,0.0
2018-07-03,CIN,0,32.2,21.1,66.0
2018-07-03,LAD,1,26.7,17.8,0.0
2018-07-03,KCR,0,31.1,21.7,0.0
2018-07-03,TEX,0,38.3,25.6,0.0
2018-07-03,MIA,0,31.7,25.6,84.0
2018-07-03,MIL,1,29.4,16.7,0.0
2018-07-03,WSN,0,36.1,26.7,0.0
2018-07-03,COL,1,34.4,15.0,0.0
2018-07-03,CHC,1,32.8,20.0,0.0
2018-07-03,ARI,1,43.3,27.8,0.0
2018-07-03,OAK,1,21.7,12.8,0.0
2018-07-04,TOR,0,27.5,19.5,0.0
2018-07-04,PHI,1,34.4,23.3,0.0
2018-07-04,NYY,1,30.0,25.0,0.0
2018-07-04,SEA,0,24.4,13.3,0.0
2018-07-04,CIN,1,35.6,21.1,0.0
2018-07-04,LAD,1,27.8,18.3,0.0
2018-07-04,KCR,0,35.0,23.3,0.0
2018-07-04,TEX,0,38.9,25.0,0.0
2018-07-04,MIA,1,31.7,23.3,15.0
2018-07-04,MIL,1,32.2,21.1,18.0
2018-07-04,WSN,0,33.9,26.7,0.0
2018-07-04,COL,1,35.0,12.8,0.0
2018-07-04,CHC,1,33.3,23.9,38.0
2018-07-04,ARI,0,41.7,30.6,0.0
2018-07-04,OAK,1,21.1,13.3,0.0
2018-07-05,MIN,1,29.4,23.9,89.0
2018-07-05,MIL,1,31.7,22.2,0.0
2018-07-05,SEA,1,30.0,14.4,0.0
2018-07-05,DET,0,35.0,24.4,5.0
2018-07-05,WSN,1,33.3,26.7,0.0
2018-07-05,SFG,0,20.0,11.7,0.0
2018-07-05,HOU,1,32.2,23.3,147.0
2018-07-05,ARI,0,46.1,31.1,0.0
2018-07-06,TOR,1,24.0,17.0,0.0
2018-07-06,MIN,1,28.9,20.0,0.0
2018-07-06,MIL,1,22.2,15.6,0.0
2018-07-06,SEA,0,26.7,16.7,0.0
2018-07-06,LAA,1,46.1,17.8,0.0
2018-07-06,CHC,0,25.6,18.3,0.0
2018-07-06,CLE,1,23.9,20.0,170.0
2018-07-06,DET,1,26.1,16.1,0.0
2018-07-06,PIT,0,26.7,16.7,0.0
2018-07-06,WSN,1,31.7,26.1,0.0
2018-07-06,SFG,1,22.8,15.0,0.0
2018-07-06,HOU,1,33.3,23.9,18.0
2018-07-06,KCR,0,36.1,23.9,0.0
2018-07-06,ARI,1,43.9,34.4,0.0
2018-07-06,NYM,1,28.3,21.1,23.0
2018-07-07,TOR,0,26.0,15.0,0.0
2018-07-07,MIN,1,29.4,22.2,0.0
2018-07-07,MIL,0,26.7,14.4,0.0
2018-07-07,SEA,0,24.4,15.6,0.0
2018-07-07,LAA,0,46.1,17.8,0.0
2018-07-07,CHC,1,27.2,17.2,0.0
2018-07-07,CLE,0,25.0,17.8,0.0
2018-07-07,DET,1,25.6,13.3,0.0
2018-07-07,PIT,0,25.0,12.8,0.0
2018-07-07,WSN,1,27.8,20.0,0.0
2018-07-07,SFG,0,19.4,13.3,0.0
2018-07-07,HOU,1,32.8,24.4,0.0
2018-07-07,KCR,0,32.8,20.0,0.0
2018-07-07,ARI,1,45.0,32.8,0.0
2018-07-07,NYM,0,25.6,17.8,0.0
2018-07-08,TOR,0,30.0,15.0,0.0
2018-07-08,MIN,1,31.1,23.3,0.0
2018-07-08,MIL,1,29.4,16.1,0.0
2018-07-08,SEA,1,25.6,12.8,0.0
2018-07-08,LAA,1,40.6,20.0,0.0
2018-07-08,CHC,1,31.1,18.3,0.0
2018-07-08,CLE,0,25.6,16.7,0.0
2018-07-08,DET,0,29.4,14.4,0.0
2018-07-08,PIT,1,27.8,13.9,0.0
2018-07-08,WSN,0,29.4,17.8,0.0
2018-07-08,SFG,1,19.4,12.2,0.0
2018-07-08,HOU,1,28.3,23.9,137.0
2018-07-08,KCR,0,30.6,16.1,0.0
2018-07-08,ARI,0,43.9,32.2,0.0
2018-07-08,NYM,0,28.9,19.4,0.0
2018-07-09,BAL,1,31.7,20.0,0.0
2018-07-09,BAL,0,31.7,20.0,0.0
2018-07-09,CLE,0,28.3,20.0,0.0
2018-07-09,SDP,0,28.3,23.3,0.0
2018-07-09,BOS,1,32.8,18.3,0.0
2018-07-09,PIT,1,29.4,15.0,0.0
2018-07-09,MIA,1,33.3,26.1,0.0
2018-07-09,MIN,1,33.3,24.4,0.0
2018-07-09,SFG,1,23.3,12.8,0.0
2018-07-09,NYM,1,32.2,20.6,0.0
2018-07-09,NYM,0,32.2,20.6,0.0
2018-07-09,TBR,1,33.9,25.6,0.0
2018-07-09,HOU,0,32.2,23.3,145.0
2018-07-10,ATL,0,33.9,21.7,0.0
2018-07-10,BAL,1,36.1,22.8,0.0
2018-07-10,LAA,1,35.0,18.3,0.0
2018-07-10,CLE,0,26.7,21.7,0.0
2018-07-10,SDP,1,26.7,22.2,0.0
2018-07-10,BOS,1,35.6,20.0,0.0
2018-07-10,PIT,0,30.6,21.1,8.0
2018-07-10,MIA,0,32.2,23.3,114.0
2018-07-10,MIN,0,32.8,21.1,0.0
2018-07-10,COL,0,35.0,13.3,0.0
2018-07-10,SFG,0,25.0,12.8,0.0
2018-07-10,CHW,0,30.6,23.3,0.0
2018-07-10,NYM,0,36.1,23.3,0.0
2018-07-10,TBR,1,33.3,25.0,0.0
2018-07-10,HOU,1,33.3,24.4,0.0
2018-07-11,ATL,1,33.9,22.8,0.0
2018-07-11,BAL,0,33.3,26.1,0.0
2018-07-11,LAA,0,33.9,18.9,0.0
2018-07-11,CLE,1,26.1,21.1,0.0
2018-07-11,SDP,0,26.7,21.7,0.0
2018-07-11,BOS,1,23.9,18.9,48.0
2018-07-11,PIT,1,27.8,16.7,0.0
2018-07-11,MIA,1,32.2,23.9,10.0
2018-07-11,MIN,1,31.1,22.8,0.0
2018-07-11,COL,1,36.7,15.0,0.0
2018-07-11,SFG,1,20.0,12.8,0.0
2018-07-11,CHW,1,30.0,21.7,0.0
2018-07-11,NYM,1,30.6,24.4,0.0
2018-07-11,TBR,1,33.9,26.1,0.0
2018-07-11,HOU,0,34.4,24.4,0.0
2018-07-12,BOS,1,23.3,18.3,0.0
2018-07-12,BAL,0,32.8,22.8,0.0
2018-07-12,LAA,1,33.3,19.4,0.0
2018-07-12,SDP,0,26.1,21.7,0.0
2018-07-12,CLE,0,27.2,18.3,0.0
2018-07-12,PIT,1,27.8,15.6,0.0
2018-07-12,MIN,1,32.8,25.0,3.0
2018-07-12,NYM,0,29.4,19.4,150.0
2018-07-12,COL,1,35.6,17.2,0.0
2018-07-12,HOU,0,34.4,25.6,0.0
2018-07-13,BOS,0,25.6,17.8,0.0
2018-07-13,BAL,0,31.7,22.2,0.0
2018-07-13,ATL,0,32.2,24.4,259.0
2018-07-13,COL,1,30.6,15.0,0.0
2018-07-13,LAD,1,28.3,20.6,0.0
2018-07-13,STL,0,36.7,22.8,0.0
2018-07-13,CLE,1,27.8,18.9,0.0
2018-07-13,PIT,1,30.6,16.7,0.0
2018-07-13,MIA,0,33.9,23.9,25.0
2018-07-13,MIN,1,35.0,23.9,386.0
2018-07-13,NYM,1,30.0,21.7,0.0
2018-07-13,SFG,1,20.0,13.9,0.0
2018-07-13,SDP,0,27.2,21.7,0.0
2018-07-13,CHW,1,33.9,22.2,0.0
2018-07-13,HOU,1,35.0,25.0,0.0
2018-07-14,BOS,1,24.4,17.2,79.0
2018-07-14,BAL,1,35.0,22.2,0.0
2018-07-14,ATL,0,31.7,23.9,762.0
2018-07-14,COL,1,32.2,15.6,0.0
2018-07-14,LAD,0,28.9,20.6,0.0
2018-07-14,STL,0,37.8,22.8,71.0
2018-07-14,CLE,0,29.4,22.2,0.0
2018-07-14,PIT,1,32.2,20.0,0.0
2018-07-14,PIT,1,32.2,20.0,0.0
2018-07-14,MIA,1,32.8,25.0,0.0
2018-07-14,MIN,0,28.9,21.7,15.0
2018-07-14,NYM,1,32.8,22.2,84.0
2018-07-14,SFG,0,17.8,13.3,0.0
2018-07-14,SDP,0,26.7,21.7,0.0
2018-07-14,CHW,0,26.7,22.8,58.0
2018-07-14,HOU,1,33.9,25.6,0.0
2018-07-15,BOS,1,26.1,19.4,3.0
2018-07-15,BAL,1,31.1,23.9,33.0
2018-07-15,ATL,1,32.2,23.3,3.0
2018-07-15,COL,1,35.6,18.9,0.0
2018-07-15,LAD,1,30.6,21.1,0.0
2018-07-15,STL,1,32.8,23.3,0.0
2018-07-15,CLE,1,29.4,24.4,0.0
2018-07-15,PIT,1,31.7,21.7,84.0
2018-07-15,MIA,1,32.8,24.4,0.0
2018-07-15,MIN,1,31.7,22.2,0.0
2018-07-15,NYM,0,30.6,21.7,178.0
2018-07-15,SFG,0,18.3,12.8,0.0
2018-07-15,SDP,0,25.0,20.0,0.0
2018-07-15,CHW,1,32.8,22.8,0.0
2018-07-15,HOU,0,35.0,25.6,0.0
2018-07-19,CHC,1,31.7,18.9,3.0
2018-07-20,TOR,1,32.5,18.0,0.0
2018-07-20,WSN,0,30.0,21.7,0.0
2018-07-20,SEA,1,23.3,13.9,0.0
2018-07-20,LAA,0,31.7,18.9,0.0
2018-07-20,CIN,0,23.9,18.3,325.0
2018-07-20,MIL,0,25.0,20.0,503.0
2018-07-20,TEX,0,41.7,27.8,0.0
2018-07-20,NYY,0,27.8,20.6,0.0
2018-07-20,TBR,0,31.1,25.6,198.0
2018-07-20,KCR,1,35.0,20.6,211.0
2018-07-20,ARI,0,42.8,32.8,0.0
2018-07-20,OAK,0,24.4,13.9,0.0
2018-07-20,CHC,0,26.7,21.1,130.0
2018-07-20,PHI,1,30.6,18.3,0.0
2018-07-20,DET,0,27.8,18.9,33.0
2018-07-21,TOR,1,26.5,22.5,200.0
2018-07-21,SEA,0,25.6,11.1,0.0
2018-07-21,LAA,0,32.8,20.6,0.0
